loan_id,gender,married,dependents,self_employed,income,loan_amount,term,credit_history,property_area,status,income_num,loan_amount_num,status_int
ID1551,male,no,1,no,"$6,353.89","$11,755.45",24,1,urban,Y,6353.89,11755.45,1
ID1552,female,no,2,no,"$4,210.03","$10,231.36",120,0,urban,N,4210.03,10231.36,0
ID1553,female,no,0,no,"$15,707.26","$32,643.16",360,0,urban,N,15707.26,32643.16,0
ID1554,male,yes,1,no,"$7,414.91","$26,092.43",240,1,urban,Y,7414.91,26092.43,1
ID1555,male,no,0,no,"$5,471.61","$23,771.21",240,1,rural,Y,5471.61,23771.21,1
ID1556,male,no,1,no,"$3,399.98","$10,352.11",240,1,urban,Y,3399.98,10352.11,1
ID1557,male,yes,0,no,"$9,675.92","$23,271.69",120,1,urban,Y,9675.92,23271.69,1
ID1558,male,yes,0,no,"$3,335.89","$10,628.46",48,0,rural,N,3335.89,10628.46,0
ID1559,female,yes,1,no,"$7,696.87","$30,414.86",48,0,urban,N,7696.87,30414.86,0
ID1560,male,yes,0,no,"$8,702.64","$38,438.97",240,1,rural,Y,8702.64,38438.97,1
ID1561,male,yes,3,no,"$10,044.43","$18,062.10",24,0,rural,N,10044.43,18062.1,0
ID1562,male,yes,2,no,"$3,170.32","$11,719.17",120,0,rural,N,3170.32,11719.17,0
ID1563,female,no,0,yes,"$3,265.77","$19,544.46",48,1,rural,Y,3265.77,19544.46,1
ID1564,female,no,1,no,"$10,440.65","$11,551.81",240,1,urban,Y,10440.65,11551.81,1
ID1565,female,yes,1,no,"$6,891.87","$29,713.02",360,1,rural,Y,6891.87,29713.02,1
ID1566,female,no,4,no,"$12,482.51","$15,410.50",48,1,rural,Y,12482.51,15410.5,1
ID1567,male,yes,0,no,"$7,611.83","$19,539.85",180,1,urban,Y,7611.83,19539.85,1
ID1568,female,yes,1,no,"$6,482.56","$36,644.48",120,1,rural,Y,6482.56,36644.48,1
ID1569,male,no,1,no,"$10,242.17","$34,441.73",60,0,urban,N,10242.17,34441.73,0
ID1570,male,yes,0,no,"$6,788.10","$23,260.66",48,1,urban,Y,6788.1,23260.66,1
ID1571,male,yes,0,no,"$4,659.69","$5,658.43",24,1,rural,Y,4659.69,5658.43,1
ID1572,male,yes,2,no,"$2,870.63","$13,466.99",36,1,urban,Y,2870.63,13466.99,1
ID1573,male,yes,0,no,"$4,950.01","$12,152.37",120,1,urban,Y,4950.01,12152.37,1
ID1574,female,yes,0,no,"$2,863.54","$4,633.40",12,0,urban,N,2863.54,4633.4,0
ID1575,male,no,3,no,"$3,955.65","$12,609.75",120,1,urban,Y,3955.65,12609.75,1
ID1576,male,yes,0,yes,"$2,903.49","$9,923.70",120,0,rural,N,2903.49,9923.7,0
ID1577,female,yes,0,no,"$4,057.76","$25,954.29",120,1,urban,Y,4057.76,25954.29,1
ID1578,female,yes,0,no,"$15,307.62","$62,551.20",120,1,rural,Y,15307.62,62551.2,1
ID1579,male,yes,1,no,"$5,323.11","$17,779.75",60,0,urban,N,5323.11,17779.75,0
ID1580,male,no,1,no,"$3,719.79","$9,613.36",12,0,urban,N,3719.79,9613.36,0
ID1581,male,yes,0,no,"$11,886.96","$31,081.34",36,1,urban,Y,11886.96,31081.34,1
ID1582,female,no,2,no,"$11,112.71","$57,628.22",48,0,rural,N,11112.71,57628.22,0
ID1583,male,yes,1,yes,"$4,540.40","$4,823.07",24,0,urban,N,4540.4,4823.07,0
ID1584,male,yes,3,no,"$4,781.23","$10,632.98",36,1,urban,Y,4781.23,10632.98,1
ID1585,male,yes,0,no,"$7,445.68","$36,812.36",120,1,urban,Y,7445.68,36812.36,1
ID1586,male,yes,3,yes,"$2,414.81","$14,725.43",240,1,urban,Y,2414.81,14725.43,1
ID1587,male,yes,1,no,"$4,742.98","$16,299.59",240,1,urban,Y,4742.98,16299.59,1
ID1588,female,yes,2,no,"$3,680.52","$17,337.34",48,1,urban,Y,3680.52,17337.34,1
ID1589,female,yes,0,no,"$4,432.79","$13,300.18",180,1,urban,Y,4432.79,13300.18,1
ID1590,male,yes,2,no,"$7,765.07","$9,986.25",240,1,urban,Y,7765.07,9986.25,1
ID1591,female,no,1,no,"$5,837.13","$35,536.81",180,1,urban,Y,5837.13,35536.81,1
ID1592,male,yes,3,no,"$6,467.45","$31,649.99",120,1,urban,Y,6467.45,31649.99,1
ID1593,female,yes,0,no,"$10,732.12","$70,343.18",36,1,urban,Y,10732.12,70343.18,1
ID1594,male,yes,1,no,"$9,646.97","$51,382.17",48,1,urban,Y,9646.97,51382.17,1
ID1595,female,yes,0,no,"$3,640.46","$12,798.94",180,1,urban,Y,3640.46,12798.94,1
ID1596,female,no,1,no,"$6,161.30","$33,186.07",48,1,urban,Y,6161.3,33186.07,1
ID1597,female,no,1,no,"$8,124.98","$40,410.84",36,1,urban,Y,8124.98,40410.84,1
ID1598,male,yes,3,no,"$5,777.51","$18,410.47",60,1,urban,Y,5777.51,18410.47,1
ID1599,male,yes,1,no,"$7,366.17","$36,616.40",36,0,urban,N,7366.17,36616.4,0
ID1600,female,no,0,no,"$9,471.85","$41,231.21",360,1,urban,Y,9471.85,41231.21,1
ID1601,male,yes,0,no,"$4,093.10","$7,210.69",180,0,urban,N,4093.1,7210.69,0
ID1602,male,no,3,no,"$3,515.31","$11,653.69",240,1,rural,Y,3515.31,11653.69,1
ID1603,female,no,2,no,"$8,273.72","$28,938.19",60,1,rural,Y,8273.72,28938.19,1
ID1604,female,yes,2,no,"$4,612.73","$27,583.40",360,1,urban,Y,4612.73,27583.4,1
ID1605,female,no,2,no,"$5,803.90","$11,870.65",60,1,rural,Y,5803.9,11870.65,1
ID1606,female,yes,1,no,"$7,374.80","$44,000.84",120,0,urban,N,7374.8,44000.84,0
ID1607,female,yes,1,yes,"$5,061.40","$13,919.04",240,1,rural,Y,5061.4,13919.04,1
ID1608,male,yes,0,yes,"$4,276.39","$18,925.76",36,1,urban,Y,4276.39,18925.76,1
ID1609,male,yes,1,no,"$3,148.27","$6,619.03",36,1,urban,Y,3148.27,6619.03,1
ID1610,female,yes,2,no,"$5,253.78","$17,118.22",60,1,urban,Y,5253.78,17118.22,1
ID1611,female,yes,4,no,"$7,548.74","$10,819.17",60,1,urban,Y,7548.74,10819.17,1
ID1612,male,no,1,no,"$2,828.35","$2,731.19",60,1,rural,Y,2828.35,2731.19,1
ID1613,female,yes,4,yes,"$8,806.11","$25,907.54",60,1,rural,Y,8806.11,25907.54,1
ID1614,female,yes,0,no,"$5,015.79","$20,557.44",36,1,urban,Y,5015.79,20557.44,1
ID1615,male,yes,4,no,"$2,611.21","$6,128.60",60,1,urban,Y,2611.21,6128.6,1
ID1616,male,yes,1,yes,"$14,177.22","$85,195.35",60,1,urban,Y,14177.22,85195.35,1
ID1617,female,yes,2,no,"$12,006.24","$35,429.10",120,1,urban,Y,12006.24,35429.1,1
ID1618,female,yes,0,no,"$3,500.78","$7,734.53",60,1,urban,Y,3500.78,7734.53,1
ID1619,male,no,0,yes,"$6,850.59","$20,601.87",60,1,urban,Y,6850.59,20601.87,1
ID1620,female,no,0,no,"$10,670.49","$43,450.98",60,1,rural,Y,10670.49,43450.98,1
ID1621,female,no,1,yes,"$3,572.60","$13,969.49",48,1,urban,Y,3572.6,13969.49,1
ID1622,male,no,4,no,"$5,987.86","$27,394.77",360,1,urban,Y,5987.86,27394.77,1
ID1623,male,no,1,no,"$5,282.24","$31,401.07",180,1,urban,Y,5282.24,31401.07,1
ID1624,male,yes,1,yes,"$5,821.95","$37,705.62",180,1,urban,Y,5821.95,37705.62,1
ID1625,male,yes,0,no,"$5,074.22","$22,795.00",120,1,urban,Y,5074.22,22795.0,1
ID1626,male,yes,0,no,"$9,624.46","$43,184.63",180,1,urban,Y,9624.46,43184.63,1
ID1627,male,yes,0,no,"$5,158.05","$6,865.66",120,1,rural,Y,5158.05,6865.66,1
ID1628,female,yes,1,yes,"$6,894.04","$21,546.00",12,1,rural,Y,6894.04,21546.0,1
ID1629,female,yes,0,no,"$4,666.93","$20,146.14",36,1,rural,Y,4666.93,20146.14,1
ID1630,female,yes,1,no,"$7,515.60","$40,999.26",48,1,urban,Y,7515.6,40999.26,1
ID1631,male,yes,4,no,"$7,058.26","$20,426.31",48,0,urban,N,7058.26,20426.31,0
ID1632,male,yes,2,yes,"$8,880.77","$18,561.67",36,0,urban,N,8880.77,18561.67,0
ID1633,female,yes,2,no,"$4,037.20","$17,904.28",360,1,rural,Y,4037.2,17904.28,1
ID1634,male,yes,2,yes,"$4,166.01","$9,615.44",120,1,urban,Y,4166.01,9615.44,1
ID1635,female,yes,2,no,"$4,905.78","$7,896.68",12,0,urban,N,4905.78,7896.68,0
ID1636,male,yes,2,yes,"$7,103.91","$13,973.21",60,1,urban,Y,7103.91,13973.21,1
ID1637,female,no,0,no,"$4,511.85","$21,149.40",180,0,urban,N,4511.85,21149.4,0
ID1638,female,no,3,no,"$3,750.77","$16,283.82",60,1,urban,Y,3750.77,16283.82,1
ID1639,male,yes,1,no,"$4,779.02","$28,114.43",180,0,urban,N,4779.02,28114.43,0
ID1640,female,no,0,yes,"$2,776.38","$12,766.34",180,1,urban,Y,2776.38,12766.34,1
ID1641,male,yes,0,no,"$5,469.86","$33,669.64",60,1,urban,Y,5469.86,33669.64,1
ID1642,male,yes,0,no,"$11,076.61","$34,004.82",360,1,urban,Y,11076.61,34004.82,1
ID1643,male,yes,1,no,"$6,473.28","$21,144.92",60,1,urban,Y,6473.28,21144.92,1
ID1644,male,yes,0,no,"$5,654.54","$34,979.30",180,1,urban,Y,5654.54,34979.3,1
ID1645,male,yes,0,no,"$11,876.36","$58,667.15",48,1,urban,Y,11876.36,58667.15,1
ID1646,female,no,2,no,"$4,853.93","$22,599.59",120,1,urban,Y,4853.93,22599.59,1
ID1647,male,no,0,no,"$5,280.34","$27,631.96",180,1,urban,Y,5280.34,27631.96,1
ID1648,male,no,0,no,"$3,658.81","$11,244.66",60,1,rural,Y,3658.81,11244.66,1
ID1649,male,no,0,no,"$4,509.19","$24,131.14",60,1,rural,Y,4509.19,24131.14,1
ID1650,male,yes,2,no,"$3,860.23","$16,939.48",120,0,urban,N,3860.23,16939.48,0
ID1651,female,yes,1,no,"$6,065.36","$9,012.41",240,1,urban,Y,6065.36,9012.41,1
ID1652,female,yes,2,no,"$9,059.55","$42,398.45",48,1,urban,Y,9059.55,42398.45,1
ID1653,male,yes,0,no,"$2,876.24","$3,876.66",60,1,urban,Y,2876.24,3876.66,1
ID1654,female,yes,0,no,"$20,503.05","$77,787.75",120,1,rural,Y,20503.05,77787.75,1
ID1655,male,yes,0,yes,"$6,870.82","$24,429.58",240,0,urban,N,6870.82,24429.58,0
ID1656,female,yes,3,no,"$3,671.76","$7,151.53",180,1,rural,Y,3671.76,7151.53,1
ID1657,female,no,1,no,"$1,800.00","$10,565.72",48,1,urban,Y,1800.0,10565.72,1
ID1658,female,yes,3,no,"$2,840.92","$18,675.01",60,1,rural,Y,2840.92,18675.01,1
ID1659,male,no,0,no,"$5,329.38","$27,651.56",120,1,urban,Y,5329.38,27651.56,1
ID1660,female,no,1,yes,"$3,233.89","$4,349.12",60,0,urban,N,3233.89,4349.12,0
ID1661,male,no,0,no,"$3,908.85","$5,462.94",60,1,rural,Y,3908.85,5462.94,1
ID1662,female,yes,0,no,"$2,670.34","$14,785.50",180,1,urban,Y,2670.34,14785.5,1
ID1663,female,no,1,no,"$13,568.52","$41,696.02",360,1,urban,Y,13568.52,41696.02,1
ID1664,male,yes,4,no,"$4,042.81","$6,336.44",60,1,urban,Y,4042.81,6336.44,1
ID1665,female,yes,0,no,"$3,901.41","$12,594.01",36,1,rural,Y,3901.41,12594.01,1
ID1666,male,yes,0,no,"$3,586.99","$15,558.99",48,1,urban,Y,3586.99,15558.99,1
ID1667,male,yes,4,no,"$8,804.51","$42,900.73",360,0,urban,N,8804.51,42900.73,0
ID1668,female,no,0,no,"$6,730.58","$30,778.52",60,1,urban,Y,6730.58,30778.52,1
ID1669,female,no,0,no,"$11,720.51","$15,212.83",120,1,rural,Y,11720.51,15212.83,1
ID1670,male,yes,0,yes,"$4,579.30","$24,037.57",120,1,rural,Y,4579.3,24037.57,1
ID1671,female,no,0,yes,"$3,570.94","$16,821.37",240,1,rural,Y,3570.94,16821.37,1
ID1672,female,no,1,no,"$3,646.11","$6,410.75",120,1,urban,Y,3646.11,6410.75,1
ID1673,male,yes,3,no,"$7,078.10","$16,572.50",120,1,urban,Y,7078.1,16572.5,1
ID1674,male,yes,1,no,"$5,004.61","$19,066.80",60,0,urban,N,5004.61,19066.8,0
ID1675,female,no,2,yes,"$5,998.33","$14,462.73",120,0,urban,N,5998.33,14462.73,0
ID1676,male,yes,1,yes,"$3,958.35","$14,978.20",12,1,urban,Y,3958.35,14978.2,1
ID1677,male,no,4,no,"$7,165.21","$8,447.67",60,1,urban,Y,7165.21,8447.67,1
ID1678,male,yes,0,no,"$7,803.81","$37,794.49",60,0,urban,N,7803.81,37794.49,0
ID1679,female,no,2,no,"$7,517.07","$34,576.13",120,0,urban,N,7517.07,34576.13,0
ID1680,male,no,0,no,"$21,029.01","$89,708.62",60,0,rural,N,21029.01,89708.62,0
ID1681,male,yes,1,no,"$4,825.88","$28,486.66",60,1,urban,Y,4825.88,28486.66,1
ID1682,male,no,2,no,"$9,546.38","$62,307.54",48,1,urban,Y,9546.38,62307.54,1
ID1683,male,yes,2,no,"$3,662.51","$7,606.43",120,1,urban,Y,3662.51,7606.43,1
ID1684,female,yes,2,no,"$7,205.75","$23,531.01",240,1,urban,Y,7205.75,23531.01,1
ID1685,female,no,0,no,"$4,098.66","$19,487.55",60,1,urban,Y,4098.66,19487.55,1
ID1686,male,no,0,no,"$5,596.36","$36,522.39",120,1,rural,Y,5596.36,36522.39,1
ID1687,female,yes,0,no,"$4,978.87","$14,053.57",48,0,urban,N,4978.87,14053.57,0
ID1688,male,no,2,no,"$8,167.03","$45,383.29",120,1,urban,Y,8167.03,45383.29,1
ID1689,female,no,1,no,"$3,069.47","$16,926.99",24,0,urban,N,3069.47,16926.99,0
ID1690,male,yes,1,no,"$4,513.38","$17,571.06",36,1,urban,Y,4513.38,17571.06,1
ID1691,female,yes,0,no,"$7,428.23","$25,828.38",36,1,urban,Y,7428.23,25828.38,1
ID1692,female,yes,0,no,"$4,608.57","$28,570.25",36,1,urban,Y,4608.57,28570.25,1
ID1693,female,yes,0,no,"$3,006.05","$4,419.18",120,1,rural,Y,3006.05,4419.18,1
ID1694,female,no,2,no,"$10,387.46","$47,589.68",60,1,urban,Y,10387.46,47589.68,1
ID1695,female,no,0,yes,"$6,810.02","$39,312.80",48,1,urban,Y,6810.02,39312.8,1
ID1696,female,yes,0,no,"$4,417.06","$24,084.60",120,0,rural,N,4417.06,24084.6,0
ID1697,female,yes,1,no,"$5,498.69","$9,802.58",120,1,urban,Y,5498.69,9802.58,1
ID1698,female,no,1,no,"$4,987.24","$24,593.86",60,1,rural,Y,4987.24,24593.86,1
ID1699,female,yes,3,no,"$6,475.62","$12,754.86",240,0,rural,N,6475.62,12754.86,0
ID1700,male,no,2,no,"$3,724.99","$19,494.79",360,1,rural,Y,3724.99,19494.79,1
ID1701,female,yes,2,no,"$7,561.71","$37,521.75",240,1,rural,Y,7561.71,37521.75,1
ID1702,male,yes,2,no,"$11,349.78","$57,366.31",12,1,urban,Y,11349.78,57366.31,1
ID1703,female,no,0,no,"$7,313.52","$32,882.50",360,0,urban,N,7313.52,32882.5,0
ID1704,male,yes,1,no,"$4,025.23","$18,814.09",180,1,rural,Y,4025.23,18814.09,1
ID1705,female,no,0,no,"$2,926.92","$11,224.70",120,1,urban,Y,2926.92,11224.7,1
ID1706,female,yes,0,no,"$5,314.34","$22,228.98",60,1,rural,Y,5314.34,22228.98,1
ID1707,male,no,2,no,"$6,038.18","$22,434.85",180,1,rural,Y,6038.18,22434.85,1
ID1708,female,no,2,yes,"$7,999.46","$15,797.71",120,0,rural,N,7999.46,15797.71,0
ID1709,female,yes,0,no,"$11,646.09","$46,940.38",48,1,urban,Y,11646.09,46940.38,1
ID1710,female,yes,0,no,"$6,862.69","$33,492.48",60,0,urban,N,6862.69,33492.48,0
ID1711,female,yes,1,no,"$4,283.54","$24,227.81",48,0,urban,N,4283.54,24227.81,0
ID1712,female,yes,0,yes,"$4,050.21","$13,026.83",240,1,urban,Y,4050.21,13026.83,1
ID1713,male,yes,2,no,"$3,769.02","$21,060.04",120,1,urban,Y,3769.02,21060.04,1
ID1714,male,yes,4,no,"$2,823.82","$12,906.57",24,1,urban,Y,2823.82,12906.57,1
ID1715,male,yes,3,no,"$9,846.86","$60,859.36",36,1,urban,Y,9846.86,60859.36,1
ID1716,female,yes,3,no,"$10,316.61","$62,071.47",120,1,urban,Y,10316.61,62071.47,1
ID1717,female,yes,0,no,"$8,939.72","$15,014.32",60,1,rural,Y,8939.72,15014.32,1
ID1718,male,yes,0,no,"$6,807.88","$33,673.67",120,1,rural,Y,6807.88,33673.67,1
ID1719,female,no,1,no,"$1,908.33","$6,207.31",360,0,urban,N,1908.33,6207.31,0
ID1720,male,yes,2,no,"$8,383.12","$49,387.88",60,1,urban,Y,8383.12,49387.88,1
ID1721,male,yes,2,no,"$4,547.45","$23,496.57",240,0,urban,N,4547.45,23496.57,0
ID1722,female,no,0,no,"$10,246.67","$44,937.68",120,0,rural,N,10246.67,44937.68,0
ID1723,female,no,1,no,"$6,869.40","$21,282.05",60,0,urban,N,6869.4,21282.05,0
ID1724,male,no,0,no,"$4,416.28","$22,622.23",48,1,rural,Y,4416.28,22622.23,1
ID1725,male,yes,3,no,"$5,104.58","$15,142.22",60,1,rural,Y,5104.58,15142.22,1
ID1726,male,yes,0,no,"$3,000.75","$11,585.16",36,1,urban,Y,3000.75,11585.16,1
ID1727,male,yes,0,no,"$4,194.17","$23,223.57",36,1,urban,Y,4194.17,23223.57,1
ID1728,male,no,0,no,"$7,858.56","$9,328.47",36,1,urban,Y,7858.56,9328.47,1
ID1729,female,no,0,no,"$4,024.64","$22,018.73",60,1,urban,Y,4024.64,22018.73,1
ID1730,male,no,3,no,"$4,994.63","$5,390.70",36,0,rural,N,4994.63,5390.7,0
ID1731,male,no,0,no,"$7,604.78","$28,142.57",48,0,urban,N,7604.78,28142.57,0
ID1732,male,yes,1,no,"$7,489.62","$41,403.62",120,0,rural,N,7489.62,41403.62,0
ID1733,male,yes,4,no,"$4,741.76","$5,914.81",36,1,urban,Y,4741.76,5914.81,1
ID1734,male,no,0,no,"$6,452.03","$16,403.24",48,1,urban,Y,6452.03,16403.24,1
ID1735,male,yes,0,yes,"$3,609.56","$5,516.47",240,1,urban,Y,3609.56,5516.47,1
ID1736,female,yes,0,yes,"$8,352.64","$25,042.98",180,1,urban,Y,8352.64,25042.98,1
ID1737,female,yes,2,no,"$2,707.05","$12,589.31",240,0,urban,N,2707.05,12589.31,0
ID1738,female,no,0,no,"$6,573.12","$26,718.38",36,1,urban,Y,6573.12,26718.38,1
ID1739,female,no,3,no,"$3,096.74","$11,773.24",360,1,rural,Y,3096.74,11773.24,1
ID1740,female,no,0,yes,"$9,794.03","$47,223.63",60,0,urban,N,9794.03,47223.63,0
ID1741,female,yes,2,no,"$4,430.66","$9,696.22",36,1,rural,Y,4430.66,9696.22,1
ID1742,female,no,1,no,"$2,624.08","$5,051.50",60,1,urban,Y,2624.08,5051.5,1
ID1743,male,yes,0,no,"$10,300.22","$57,722.76",48,1,rural,Y,10300.22,57722.76,1
ID1744,male,yes,1,no,"$6,306.75","$27,804.95",60,1,urban,Y,6306.75,27804.95,1
ID1745,male,no,3,no,"$12,082.32","$64,627.97",360,1,rural,Y,12082.32,64627.97,1
ID1746,male,no,1,no,"$6,815.49","$16,875.11",48,1,rural,Y,6815.49,16875.11,1
ID1747,female,no,0,no,"$4,067.63","$8,237.64",240,1,rural,Y,4067.63,8237.64,1
ID1748,female,no,0,no,"$6,014.65","$14,093.72",24,1,urban,Y,6014.65,14093.72,1
ID1749,female,yes,1,no,"$4,995.19","$26,303.83",180,1,rural,Y,4995.19,26303.83,1
ID1750,male,yes,0,yes,"$3,590.46","$13,175.54",36,1,urban,Y,3590.46,13175.54,1
ID1751,male,yes,0,no,"$6,153.24","$9,475.24",180,1,urban,Y,6153.24,9475.24,1
ID1752,male,no,0,no,"$2,496.44","$14,772.72",48,1,urban,Y,2496.44,14772.72,1
ID1753,female,no,0,no,"$9,509.62","$15,476.90",120,1,urban,Y,9509.62,15476.9,1
ID1754,female,no,1,no,"$6,473.75","$17,225.48",120,1,urban,Y,6473.75,17225.48,1
ID1755,male,yes,3,no,"$6,562.44","$40,835.79",12,0,rural,N,6562.44,40835.79,0
ID1756,female,yes,1,no,"$2,493.05","$6,308.92",360,1,rural,Y,2493.05,6308.92,1
ID1757,female,yes,1,no,"$3,986.97","$21,864.85",48,1,urban,Y,3986.97,21864.85,1
ID1758,male,yes,1,no,"$4,446.86","$18,762.28",60,0,urban,N,4446.86,18762.28,0
ID1759,female,no,0,yes,"$15,926.47","$20,640.96",240,1,rural,Y,15926.47,20640.96,1
ID1760,female,no,2,no,"$1,800.00","$3,126.96",24,0,urban,N,1800.0,3126.96,0
ID1761,female,yes,0,no,"$6,299.02","$36,972.02",180,1,urban,Y,6299.02,36972.02,1
ID1762,male,yes,0,no,"$2,114.30","$10,359.88",180,1,rural,Y,2114.3,10359.88,1
ID1763,male,yes,2,no,"$8,125.96","$45,962.98",12,1,urban,Y,8125.96,45962.98,1
ID1764,female,yes,3,no,"$5,128.76","$20,008.67",360,1,urban,Y,5128.76,20008.67,1
ID1765,male,yes,1,no,"$7,344.37","$26,454.28",180,1,urban,Y,7344.37,26454.28,1
ID1766,female,no,0,no,"$9,245.02","$23,590.04",12,1,urban,Y,9245.02,23590.04,1
ID1767,male,yes,2,no,"$3,356.10","$13,912.58",360,1,urban,Y,3356.1,13912.58,1
ID1768,female,yes,0,no,"$4,160.53","$21,636.41",36,1,urban,Y,4160.53,21636.41,1
ID1769,female,no,0,no,"$7,272.37","$22,654.23",120,1,rural,Y,7272.37,22654.23,1
ID1770,female,yes,0,no,"$10,926.80","$20,414.60",180,1,rural,Y,10926.8,20414.6,1
ID1771,male,no,2,no,"$4,528.88","$15,354.18",240,0,urban,N,4528.88,15354.18,0
ID1772,female,yes,0,no,"$6,693.12","$11,809.27",180,1,urban,Y,6693.12,11809.27,1
ID1773,female,no,2,yes,"$4,212.82","$8,301.83",36,1,urban,Y,4212.82,8301.83,1
ID1774,male,yes,0,no,"$2,805.63","$16,286.09",24,1,urban,Y,2805.63,16286.09,1
ID1775,female,no,0,no,"$4,046.71","$9,883.46",60,0,rural,N,4046.71,9883.46,0
ID1776,female,no,2,no,"$4,539.28","$6,226.08",60,0,urban,N,4539.28,6226.08,0
ID1777,male,yes,1,no,"$7,123.52","$19,586.02",48,1,rural,Y,7123.52,19586.02,1
ID1778,male,no,1,no,"$5,156.75","$5,861.49",48,1,urban,Y,5156.75,5861.49,1
ID1779,male,no,1,no,"$6,678.83","$9,560.45",120,1,urban,Y,6678.83,9560.45,1
ID1780,male,yes,2,no,"$1,838.29","$11,112.91",36,1,urban,Y,1838.29,11112.91,1
ID1781,female,yes,0,no,"$2,318.99","$11,288.75",48,1,urban,Y,2318.99,11288.75,1
ID1782,male,no,1,yes,"$7,185.89","$25,487.19",36,1,urban,Y,7185.89,25487.19,1
ID1783,female,yes,4,no,"$4,379.20","$15,301.85",36,1,urban,Y,4379.2,15301.85,1
ID1784,male,yes,4,no,"$4,757.64","$30,642.26",360,1,urban,Y,4757.64,30642.26,1
ID1785,male,no,0,no,"$8,525.10","$27,916.14",60,0,urban,N,8525.1,27916.14,0
ID1786,female,yes,2,yes,"$2,971.39","$9,247.01",60,1,urban,Y,2971.39,9247.01,1
ID1787,female,yes,0,no,"$2,297.50","$7,534.92",120,0,rural,N,2297.5,7534.92,0
ID1788,female,no,0,no,"$4,157.02","$14,649.81",48,1,urban,Y,4157.02,14649.81,1
ID1789,male,yes,0,no,"$12,679.08","$12,715.76",180,1,rural,Y,12679.08,12715.76,1
ID1790,male,yes,3,no,"$5,042.70","$16,631.33",240,0,rural,N,5042.7,16631.33,0
ID1791,male,yes,2,no,"$2,822.06","$15,463.50",180,1,urban,Y,2822.06,15463.5,1
ID1792,male,no,4,no,"$5,212.60","$19,828.78",180,1,rural,Y,5212.6,19828.78,1
ID1793,female,no,1,no,"$4,273.93","$19,262.44",60,0,urban,N,4273.93,19262.44,0
ID1794,male,no,3,yes,"$3,263.05","$9,723.25",120,1,urban,Y,3263.05,9723.25,1
ID1795,female,yes,1,no,"$10,148.73","$63,259.72",48,0,rural,N,10148.73,63259.72,0
ID1796,female,yes,0,no,"$2,954.00","$16,802.66",48,1,urban,Y,2954.0,16802.66,1
ID1797,male,yes,0,no,"$4,780.05","$26,386.91",240,1,urban,Y,4780.05,26386.91,1
ID1798,male,yes,1,no,"$6,677.94","$34,345.80",36,0,urban,N,6677.94,34345.8,0
ID1799,male,yes,0,no,"$3,762.09","$8,274.54",48,0,urban,N,3762.09,8274.54,0
ID1800,female,yes,1,no,"$2,949.39","$11,359.24",60,1,urban,Y,2949.39,11359.24,1
ID1801,male,yes,2,no,"$7,251.74","$39,440.21",48,1,urban,Y,7251.74,39440.21,1
ID1802,male,no,1,no,"$6,359.12","$19,517.02",60,1,rural,Y,6359.12,19517.02,1
ID1803,male,yes,0,no,"$11,193.81","$32,984.89",360,1,urban,Y,11193.81,32984.89,1
ID1804,male,yes,2,no,"$3,512.95","$9,684.65",36,1,urban,Y,3512.95,9684.65,1
ID1805,male,yes,2,no,"$6,494.74","$16,419.95",36,1,urban,Y,6494.74,16419.95,1
ID1806,female,no,0,no,"$4,472.04","$24,539.75",36,0,urban,N,4472.04,24539.75,0
ID1807,female,yes,0,no,"$5,973.04","$34,574.49",120,1,urban,Y,5973.04,34574.49,1
ID1808,female,yes,3,no,"$12,789.35","$66,643.06",48,0,rural,N,12789.35,66643.06,0
ID1809,female,yes,1,no,"$3,448.51","$3,880.21",120,1,urban,Y,3448.51,3880.21,1
ID1810,male,yes,0,no,"$1,939.62","$12,080.69",360,1,urban,Y,1939.62,12080.69,1
ID1811,male,no,0,no,"$8,748.98","$16,804.24",48,1,urban,Y,8748.98,16804.24,1
ID1812,male,yes,3,no,"$4,873.22","$19,179.05",36,0,rural,N,4873.22,19179.05,0
ID1813,female,no,0,no,"$4,633.18","$27,257.01",60,1,urban,Y,4633.18,27257.01,1
ID1814,female,yes,0,no,"$4,202.58","$18,031.39",36,1,urban,Y,4202.58,18031.39,1
ID1815,female,no,0,no,"$8,281.15","$53,490.96",48,1,urban,Y,8281.15,53490.96,1
ID1816,male,no,0,no,"$12,387.97","$73,110.66",36,1,urban,Y,12387.97,73110.66,1
ID1817,male,no,0,yes,"$3,126.65","$11,857.37",36,1,urban,Y,3126.65,11857.37,1
ID1818,male,yes,0,no,"$4,214.42","$16,633.20",120,1,rural,Y,4214.42,16633.2,1
ID1819,male,no,2,no,"$3,374.64","$5,162.59",24,1,urban,Y,3374.64,5162.59,1
ID1820,female,no,1,yes,"$4,390.85","$12,824.14",180,0,rural,N,4390.85,12824.14,0
ID1821,female,no,0,no,"$4,096.47","$8,261.04",24,1,rural,Y,4096.47,8261.04,1
ID1822,male,yes,1,no,"$10,763.25","$45,733.24",360,1,urban,Y,10763.25,45733.24,1
ID1823,male,yes,2,no,"$5,630.37","$8,387.30",36,0,rural,N,5630.37,8387.3,0
ID1824,female,yes,2,no,"$3,714.42","$19,791.66",240,1,urban,Y,3714.42,19791.66,1
ID1825,female,yes,0,no,"$6,347.60","$14,842.19",60,1,rural,Y,6347.6,14842.19,1
ID1826,female,yes,2,no,"$2,149.94","$5,280.99",60,1,rural,Y,2149.94,5280.99,1
